Sid,Detection,Level,Tags
01c42d3c-242d-4655-85b2-34f1739632f7,"{'selection_img': [{'Image|endswith': '\\dsacls.exe'}, {'OriginalFileName': 'DSACLS.EXE'}], 'selection_flag': {'CommandLine|contains': ' /G '}, 'selection_permissions': {'CommandLine|contains': ['GR', 'GE', 'GW', 'GA', 'WP', 'WD']}, 'condition': 'all of selection_*'}",medium,['T1218']
bac9fb54-2da7-44e9-988f-11e9a5edbc0c,"{'selection_img': [{'Image|endswith': '\\dsacls.exe'}, {'OriginalFileName': 'DSACLS.EXE'}], 'selection_cli': {'CommandLine|contains|all': ['/user:', '/passwd:']}, 'condition': 'all of selection*'}",medium,['T1218']
43e32da2-fdd0-4156-90de-50dfd62636f9,"{'selection_dismhost': {'Image|endswith': '\\DismHost.exe', 'ParentCommandLine|contains|all': ['/Online', '/Disable-Feature']}, 'selection_dism': {'Image|endswith': '\\Dism.exe', 'CommandLine|contains|all': ['/Online', '/Disable-Feature']}, 'condition': '1 of selection_*'}",medium,['T1562']
3bad990e-4848-4a78-9530-b427d854aac0,"{'selection_img': [{'Image|endswith': '\\dsquery.exe'}, {'OriginalFileName': 'dsquery.exe'}], 'selection_cli': {'CommandLine|contains': 'trustedDomain'}, 'condition': 'all of selection_*'}",medium,['T1482']
7124aebe-4cd7-4ccb-8df0-6d6b93c96795,"{'selection_plain': {'Image|endswith': '\\dtrace.exe', 'CommandLine|contains': 'lkd(0)'}, 'selection_obfuscated': {'CommandLine|contains|all': ['syscall:::return', 'lkd(']}, 'condition': '1 of selection*'}",high,['T1082']
129966c9-de17-4334-a123-8b58172e664d,"{'selection_dump': {'Image|startswith': ':\\Program Files', 'Image|contains': '\\Microsoft Visual Studio\\', 'Image|endswith': '\\dump64.exe'}, 'selection_tools_procdump': [{'OriginalFileName': 'procdump'}, {'CommandLine|contains': [' -ma ', ' -mp ']}], 'condition': 'selection_dump and 1 of selection_tools_*'}",high,['T1003']
dee0a7a3-f200-4112-a99b-952196d81e42,"{'selection_img': [{'Image|endswith': ['\\DumpMinitool.exe', '\\DumpMinitool.x86.exe', '\\DumpMinitool.arm64.exe']}, {'OriginalFileName': ['DumpMinitool.exe', 'DumpMinitool.x86.exe', 'DumpMinitool.arm64.exe']}], 'selection_cli': {'CommandLine|contains': [' Full', ' Mini', ' WithHeap']}, 'condition': 'all of selection_*'}",medium,"['T1003', 'T1036']"
eb1c4225-1c23-4241-8dd4-051389fde4ce,"{'selection': [{'Image|endswith': ['\\DumpMinitool.exe', '\\DumpMinitool.x86.exe', '\\DumpMinitool.arm64.exe']}, {'OriginalFileName': ['DumpMinitool.exe', 'DumpMinitool.x86.exe', 'DumpMinitool.arm64.exe']}], 'filter_folder': {'Image|contains': ['\\Microsoft Visual Studio\\', '\\Extensions\\']}, 'susp_flags': {'CommandLine|contains': '.txt'}, 'cmd_has_flags': {'CommandLine|contains': [' Full', ' Mini', ' WithHeap']}, 'filter_cmd_misses_flags': {'CommandLine|contains': '--dumpType'}, 'condition': 'selection and ( ( not filter_folder ) or susp_flags or ( cmd_has_flags and not filter_cmd_misses_flags ) )'}",high,"['T1003', 'T1036']"
7df1713a-1a5b-4a4b-a071-dc83b144a101,"{'selection': {'CommandLine|contains|all': ['esentutl', ' /p']}, 'condition': 'selection'}",medium,['T1003']
e7be6119-fc37-43f0-ad4f-1f3f99be2f9f,"{'selection_esent_img': [{'Image|endswith': '\\esentutl.exe'}, {'OriginalFileName': '\\esentutl.exe'}], 'selection_esent_cli': {'CommandLine|contains|windash': ['vss', ' /m ', ' /y ']}, 'selection_susp_paths': {'CommandLine|contains': ['\\config\\RegBack\\sam', '\\config\\RegBack\\security', '\\config\\RegBack\\system', '\\config\\sam', '\\config\\security', '\\config\\system ', '\\repair\\sam', '\\repair\\security', '\\repair\\system', '\\windows\\ntds\\ntds.dit']}, 'condition': 'all of selection_esent_* or selection_susp_paths'}",high,['T1003']
6a69f62d-ce75-4b57-8dce-6351eb55b362,"{'selection_img': [{'Image|endswith': '\\esentutl.exe'}, {'OriginalFileName': 'esentutl.exe'}], 'selection_flag': {'CommandLine|contains|windash': '-r'}, 'selection_webcache': {'CommandLine|contains': '\\Windows\\WebCache'}, 'condition': 'all of selection*'}",medium,['T1005']
be344333-921d-4c4d-8bb8-e584cf584780,"{'selection': {'ParentImage|endswith': '\\eventvwr.exe'}, 'filter_main_generic': {'Image|endswith': [':\\Windows\\System32\\mmc.exe', ':\\Windows\\System32\\WerFault.exe', ':\\Windows\\SysWOW64\\WerFault.exe']}, 'condition': 'selection and not 1 of filter_main_*'}",high,['T1548']
9f107a84-532c-41af-b005-8d12a607639f,"{'selection_cmd': {'Image|endswith': '\\expand.exe', 'CommandLine|contains|windash': '-F:'}, 'selection_folders_1': {'CommandLine|contains': [':\\Perflogs\\', ':\\Users\\Public\\', '\\Temporary Internet', ':\\ProgramData', '\\AppData\\Local\\Temp', '\\AppData\\Roaming\\Temp', ':\\Windows\\Temp']}, 'selection_folders_2': [{'CommandLine|contains|all': [':\\Users\\', '\\Favorites\\']}, {'CommandLine|contains|all': [':\\Users\\', '\\Favourites\\']}, {'CommandLine|contains|all': [':\\Users\\', '\\Contacts\\']}], 'filter_optional_dell': {'ParentImage': 'C:\\Program Files (x86)\\Dell\\UpdateService\\ServiceShell.exe', 'CommandLine|contains': 'C:\\ProgramData\\Dell\\UpdateService\\Temp\\'}, 'condition': 'selection_cmd and 1 of selection_folders_* and not 1 of filter_optional_*'}",medium,['T1218']
949f1ffb-6e85-4f00-ae1e-c3c5b190d605,"{'selection': [{'CommandLine|contains': '/factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b}'}, {'CommandLine|contains|all|windash': ['explorer.exe', ' /root,']}], 'condition': 'selection'}",medium,['T1036']
9eb271b9-24ae-4cd4-9465-19cfc1047f3e,"{'selection': {'ParentImage|endswith': ['\\cmd.exe', '\\powershell.exe', '\\pwsh.exe'], 'Image|endswith': '\\explorer.exe', 'CommandLine|contains': 'explorer.exe'}, 'condition': 'selection'}",low,['T1218']
534f2ef7-e8a2-4433-816d-c91bccde289b,"{'selection': {'Image|endswith': '\\explorer.exe', 'CommandLine|contains': '/NOUACCHECK'}, 'filter_dc_logon': [{'ParentCommandLine': 'C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s Schedule'}, {'ParentImage': 'C:\\Windows\\System32\\svchost.exe'}], 'condition': 'selection and not 1 of filter_*'}",high,['T1548']
587254ee-a24b-4335-b3cd-065c0f1f4baa,"{'selection_findstr': [{'CommandLine|contains': 'findstr'}, {'Image|endswith': 'findstr.exe'}, {'OriginalFileName': 'FINDSTR.EXE'}], 'selection_cli_download_1': {'CommandLine|contains|windash': ' -v '}, 'selection_cli_download_2': {'CommandLine|contains|windash': ' -l '}, 'selection_cli_download_3': {'CommandLine|contains': '\\\\\\\\'}, 'condition': 'selection_findstr and all of selection_cli_download_*'}",medium,"['T1105', 'T1218', 'T1552', 'T1564']"
91a2c315-9ee6-4052-a853-6f6a8238f90d,"{'selection_img': [{'Image|endswith': ['\\find.exe', '\\findstr.exe']}, {'OriginalFileName': ['FIND.EXE', 'FINDSTR.EXE']}], 'selection_cli': {'CommandLine|contains|all': ['cpassword', '\\sysvol\\', '.xml']}, 'condition': 'all of selection_*'}",high,['T1552']
33339be3-148b-4e16-af56-ad16ec6c7e7b,"{'selection_img': [{'Image|endswith': ['\\find.exe', '\\findstr.exe']}, {'OriginalFileName': ['FIND.EXE', 'FINDSTR.EXE']}], 'selection_cli': {'CommandLine|endswith': ['.lnk', '.lnk""', "".lnk'""]}, 'condition': 'all of selection_*'}",medium,"['T1027', 'T1036', 'T1202']"
fe63010f-8823-4864-a96b-a7b4a0f7b929,"{'selection_findstr_img': [{'Image|endswith': ['\\find.exe', '\\findstr.exe']}, {'OriginalFileName': ['FIND.EXE', 'FINDSTR.EXE']}], 'selection_findstr_cli': {'CommandLine|contains': 'lsass'}, 'selection_special': {'CommandLine|contains|windash': [' /i ""lsass', ' /i lsass.exe', 'findstr ""lsass', 'findstr lsass', 'findstr.exe ""lsass', 'findstr.exe lsass']}, 'condition': 'all of selection_findstr_* or selection_special'}",high,['T1552']
1a0f6f16-2099-4753-9a02-43b6ac7a1fa5,"{'selection_img': [{'Image|endswith': '\\findstr.exe'}, {'OriginalFileName': 'FINDSTR.EXE'}], 'selection_cli': {'CommandLine|contains': ['contraseña', 'hasło', 'heslo', 'parola', 'passe', 'passw', 'senha', 'senord', '密碼']}, 'condition': 'all of selection_*'}",medium,['T1552']
47e4bab7-c626-47dc-967b-255608c9a920,"{'selection_findstr_img': [{'Image|endswith': ['\\find.exe', '\\findstr.exe']}, {'OriginalFileName': ['FIND.EXE', 'FINDSTR.EXE']}], 'selection_findstr_cli': {'CommandLine|contains': ['""Everyone""', ""'Everyone'"", '""BUILTIN\\\\""', ""'BUILTIN\\'""]}, 'selection_special': {'CommandLine|contains|all': ['icacls ', 'findstr ', 'Everyone']}, 'condition': 'all of selection_findstr_* or selection_special'}",medium,['T1552']
ccb5742c-c248-4982-8c5c-5571b9275ad3,"{'selection': {'CommandLine|contains': ['ipconfig*|*find', 'net*|*find', 'netstat*|*find', 'ping*|*find', 'systeminfo*|*find', 'tasklist*|*find', 'whoami*|*find']}, 'condition': 'selection'}",medium,['T1057']
4fe074b4-b833-4081-8f24-7dcfeca72b42,"{'selection_img': [{'Image|endswith': ['\\find.exe', '\\findstr.exe']}, {'OriginalFileName': ['FIND.EXE', 'FINDSTR.EXE']}], 'selection_cli': {'CommandLine|endswith': [' avira', ' avira""', ' cb', ' cb""', ' cylance', ' cylance""', ' defender', ' defender""', ' kaspersky', ' kaspersky""', ' kes', ' kes""', ' mc', ' mc""', ' sec', ' sec""', ' sentinel', ' sentinel""', ' symantec', ' symantec""', ' virus', ' virus""']}, 'condition': 'all of selection_*'}",medium,['T1518']
04936b66-3915-43ad-a8e5-809eadfd1141,"{'selection_findstr': [{'CommandLine|contains': 'findstr'}, {'Image|endswith': 'findstr.exe'}, {'OriginalFileName': 'FINDSTR.EXE'}], 'selection_cli_search_subfolder': {'CommandLine|contains|windash': ' -s '}, 'selection_cli_search_insensitive': {'CommandLine|contains|windash': ' -i '}, 'condition': 'selection_findstr and all of selection_cli_search_*'}",low,"['T1105', 'T1218', 'T1552', 'T1564']"
37db85d1-b089-490a-a59a-c7b6f984f480,"{'selection_img': [{'Image|endswith': ['\\find.exe', '\\findstr.exe']}, {'OriginalFileName': ['FIND.EXE', 'FINDSTR.EXE']}], 'selection_cli': {'CommandLine|contains': ' 385201'}, 'condition': 'all of selection_*'}",high,['T1518']
af491bca-e752-4b44-9c86-df5680533dbc,"{'selection': [{'OriginalFileName': 'finger.exe'}, {'Image|endswith': '\\finger.exe'}], 'condition': 'selection'}",high,['T1105']
4931188c-178e-4ee7-a348-39e8a7a56821,"{'selection_img': [{'Image|endswith': '\\fltMC.exe'}, {'OriginalFileName': 'fltMC.exe'}], 'selection_cli': {'CommandLine|contains': 'unload'}, 'filter_optional_avira': {'ParentImage|startswith': 'C:\\Users\\', 'ParentImage|contains': '\\AppData\\Local\\Temp\\', 'ParentImage|endswith': '\\endpoint-protection-installer-x64.tmp', 'CommandLine|endswith': 'unload rtp_filesystem_filter'}, 'filter_optional_manageengine': {'ParentImage': 'C:\\Program Files (x86)\\ManageEngine\\uems_agent\\bin\\dcfaservice64.exe', 'CommandLine|endswith': 'unload DFMFilter'}, 'condition': 'all of selection_* and not 1 of filter_optional_*'}",medium,"['T1070', 'T1562']"
4d7cda18-1b12-4e52-b45c-d28653210df8,"{'selection_img': [{'Image|endswith': '\\fltMC.exe'}, {'OriginalFileName': 'fltMC.exe'}], 'selection_cli': {'CommandLine|contains|all': ['unload', 'sysmon']}, 'condition': 'all of selection_*'}",high,"['T1070', 'T1562']"
f53714ec-5077-420e-ad20-907ff9bb2958,"{'selection': {'ParentCommandLine|endswith': ['.exe', '.exe""'], 'Image|endswith': '\\cmd.exe', 'CommandLine|startswith': '/c echo ""'}, 'filter_main_parent_not_sys': {'ParentImage|contains': [':\\Windows\\System32\\', ':\\Windows\\SysWOW64\\'], 'ParentImage|endswith': '\\forfiles.exe', 'Image|contains': [':\\Windows\\System32\\', ':\\Windows\\SysWOW64\\'], 'Image|endswith': '\\cmd.exe'}, 'condition': 'selection and not 1 of filter_main_*'}",high,['T1036']
9aa5106d-bce3-4b13-86df-3a20f1d5cf0b,"{'selection_img': [{'Image|endswith': '\\forfiles.exe'}, {'OriginalFileName': 'forfiles.exe'}], 'selection_cli': {'CommandLine|contains|windash': ' -c '}, 'condition': 'all of selection_*'}",medium,['T1059']
b96b2031-7c17-4473-afe7-a30ce714db29,"{'selection': [{'Image|endswith': ['\\fsi.exe', '\\fsianycpu.exe']}, {'OriginalFileName': ['fsi.exe', 'fsianycpu.exe']}], 'condition': 'selection'}",medium,['T1059']
63de06b9-a385-40b5-8b32-73f2b9ef84b6,"{'selection_img': [{'Image|endswith': '\\fsutil.exe'}, {'OriginalFileName': 'fsutil.exe'}], 'selection_cli': {'CommandLine|contains': 'drives'}, 'condition': 'all of selection_*'}",low,['T1120']
c0b2768a-dd06-4671-8339-b16ca8d1f27f,"{'selection_img': [{'Image|endswith': '\\fsutil.exe'}, {'OriginalFileName': 'fsutil.exe'}], 'selection_cli': {'CommandLine|contains|all': ['behavior ', 'set ', 'SymlinkEvaluation']}, 'condition': 'all of selection_*'}",medium,['T1059']
add64136-62e5-48ea-807e-88638d02df1e,"{'selection_img': [{'Image|endswith': '\\fsutil.exe'}, {'OriginalFileName': 'fsutil.exe'}], 'selection_cli': {'CommandLine|contains': ['deletejournal', 'createjournal', 'setZeroData']}, 'condition': 'all of selection_*'}",high,"['T1070', 'T1485']"
06b401f4-107c-4ff9-947f-9ec1e7649f1e,"{'selection_parent': {'ParentImage|endswith': '\\ftp.exe'}, 'selection_child_img': [{'Image|endswith': '\\ftp.exe'}, {'OriginalFileName': 'ftp.exe'}], 'selection_child_cli': {'CommandLine|contains|windash': '-s:'}, 'condition': 'selection_parent or all of selection_child_*'}",medium,"['T1059', 'T1202']"
eee00933-a761-4cd0-be70-c42fe91731e7,"{'selection': {'Image|endswith': '\\GfxDownloadWrapper.exe', 'CommandLine|contains': ['http://', 'https://']}, 'filter_main_known_urls': {'CommandLine|contains': 'https://gameplayapi.intel.com/'}, 'condition': 'selection and not 1 of filter_main_*'}",medium,['T1105']
aef9d1f1-7396-4e92-a927-4567c7a495c1,"{'selection_img': [{'Image|endswith': ['\\git.exe', '\\git-remote-https.exe']}, {'OriginalFileName': 'git.exe'}], 'selection_cli': {'CommandLine|contains': [' clone ', 'git-remote-https ']}, 'selection_keyword': {'CommandLine|contains': ['exploit', 'Vulns', 'vulnerability', 'RemoteCodeExecution', 'Invoke-', 'CVE-', 'poc-', 'ProofOfConcept', 'proxyshell', 'log4shell', 'eternalblue', 'eternal-blue', 'MS17-']}, 'condition': 'all of selection_*'}",medium,['T1593']
77df53a5-1d78-4f32-bc5a-0e7465bd8f41,"{'selection': [{'Image|endswith': ['\\gpg.exe', '\\gpg2.exe']}, {'OriginalFileName': 'gpg.exe'}, {'Description': 'GnuPG’s OpenPGP tool'}], 'filter_main_legit_location': {'Image|contains': [':\\Program Files (x86)\\GNU\\GnuPG\\bin\\', ':\\Program Files (x86)\\GnuPG VS-Desktop\\', ':\\Program Files (x86)\\GnuPG\\bin\\', ':\\Program Files (x86)\\Gpg4win\\bin\\']}, 'condition': 'selection and not 1 of filter_main_*'}",medium,['T1486']
e56d3073-83ff-4021-90fe-c658e0709e72,"{'selection': {'Image|endswith': '\\gpresult.exe', 'CommandLine|contains': ['/z', '/v']}, 'condition': 'selection'}",medium,['T1615']
44143844-0631-49ab-97a0-96387d6b2d7c,"{'selection_img': [{'Image|endswith': '\\GUP.exe'}, {'OriginalFileName': 'gup.exe'}], 'selection_cli': {'CommandLine|contains|all': [' -unzipTo ', 'http']}, 'filter': {'ParentImage|endswith': '\\notepad++.exe'}, 'condition': 'all of selection* and not filter'}",high,['T1105']
0a4f6091-223b-41f6-8743-f322ec84930b,"{'selection': {'Image|endswith': '\\GUP.exe'}, 'filter_programfiles': {'Image|endswith': ['\\Program Files\\Notepad++\\updater\\GUP.exe', '\\Program Files (x86)\\Notepad++\\updater\\GUP.exe']}, 'filter_user': {'Image|contains': '\\Users\\', 'Image|endswith': ['\\AppData\\Local\\Notepad++\\updater\\GUP.exe', '\\AppData\\Roaming\\Notepad++\\updater\\GUP.exe']}, 'condition': 'selection and not 1 of filter_*'}",high,['T1574']
68c8acb4-1b60-4890-8e82-3ddf7a6dba84,"{'selection_img': [{'OriginalFileName': 'HH.exe'}, {'Image|endswith': '\\hh.exe'}], 'selection_cli': {'CommandLine|contains': '.chm'}, 'condition': 'all of selection_*'}",low,['T1218']
f57c58b3-ee69-4ef5-9041-455bf39aaa89,"{'selection_img': [{'OriginalFileName': 'HH.exe'}, {'Image|endswith': '\\hh.exe'}], 'selection_cli': {'CommandLine|contains': ['http://', 'https://', '\\\\\\\\']}, 'condition': 'all of selection_*'}",high,['T1218']
52cad028-0ff0-4854-8f67-d25dfcbc78b4,"{'selection': {'ParentImage|endswith': '\\hh.exe', 'Image|endswith': ['\\CertReq.exe', '\\CertUtil.exe', '\\cmd.exe', '\\cscript.exe', '\\installutil.exe', '\\MSbuild.exe', '\\MSHTA.EXE', '\\msiexec.exe', '\\powershell.exe', '\\pwsh.exe', '\\regsvr32.exe', '\\rundll32.exe', '\\schtasks.exe', '\\wmic.exe', '\\wscript.exe']}, 'condition': 'selection'}",high,"['T1047', 'T1059', 'T1218', 'T1566']"
e8a95b5e-c891-46e2-b33a-93937d3abc31,"{'selection_img': [{'OriginalFileName': 'HH.exe'}, {'Image|endswith': '\\hh.exe'}], 'selection_paths': {'CommandLine|contains': ['.application', '\\AppData\\Local\\Temp\\', '\\Content.Outlook\\', '\\Downloads\\', '\\Users\\Public\\', '\\Windows\\Temp\\']}, 'condition': 'all of selection_*'}",high,"['T1047', 'T1059', 'T1218', 'T1566']"
cd8c163e-a19b-402e-bdd5-419ff5859f12,"{'selection': {'CommandLine|contains|all': [' --adcs ', ' --port ']}, 'condition': 'selection'}",high,['T1557']
f376c8a7-a2d0-4ddc-aa0c-16c17236d962,"{'selection_img': [{'Product|contains': 'SharpHound'}, {'Description|contains': 'SharpHound'}, {'Company|contains': ['SpecterOps', 'evil corp']}, {'Image|contains': ['\\Bloodhound.exe', '\\SharpHound.exe']}], 'selection_cli_1': {'CommandLine|contains': [' -CollectionMethod All ', ' --CollectionMethods Session ', ' --Loop --Loopduration ', ' --PortScanTimeout ', '.exe -c All -d ', 'Invoke-Bloodhound', 'Get-BloodHoundData']}, 'selection_cli_2': {'CommandLine|contains|all': [' -JsonFolder ', ' -ZipFileName ']}, 'selection_cli_3': {'CommandLine|contains|all': [' DCOnly ', ' --NoSaveCache ']}, 'condition': '1 of selection_*'}",high,"['T1059', 'T1069', 'T1087', 'T1482']"
b18c9d4c-fac9-4708-bd06-dd5bfacf200f,"{'selection': {'CommandLine|contains|all': ['rundll32.exe', '.dll', 'StartNodeRelay']}, 'condition': 'selection'}",critical,['T1218']
762f2482-ff21-4970-8939-0aa317a886bb,"{'selection_img': [{'Image|endswith': '\\Certify.exe'}, {'OriginalFileName': 'Certify.exe'}, {'Description|contains': 'Certify'}], 'selection_cli_commands': {'CommandLine|contains': ['.exe cas ', '.exe find ', '.exe pkiobjects ', '.exe request ', '.exe download ']}, 'selection_cli_options': {'CommandLine|contains': [' /vulnerable', ' /template:', ' /altname:', ' /domain:', ' /path:', ' /ca:']}, 'condition': 'selection_img or all of selection_cli_*'}",high,['T1649']
6938366d-8954-4ddc-baff-c830b3ba8fcd,"{'selection_img': [{'Image|endswith': '\\Certipy.exe'}, {'OriginalFileName': 'Certipy.exe'}, {'Description|contains': 'Certipy'}], 'selection_cli_commands': {'CommandLine|contains': [' auth ', ' find ', ' forge ', ' relay ', ' req ', ' shadow ']}, 'selection_cli_flags': {'CommandLine|contains': [' -bloodhound', ' -ca-pfx ', ' -dc-ip ', ' -kirbi', ' -old-bloodhound', ' -pfx ', ' -target', ' -username ', ' -vulnerable', 'auth -pfx', 'shadow auto', 'shadow list']}, 'condition': 'selection_img or all of selection_cli_*'}",high,['T1649']
647c7b9e-d784-4fda-b9a0-45c565a7b729,"{'selection_img': [{'OriginalFileName': 'Cmd.Exe'}, {'Image|endswith': '\\cmd.exe'}], 'selection_cli': {'CommandLine|startswith': ['cmd ', 'cmd.exe', 'c:\\windows\\system32\\cmd.exe'], 'CommandLine|contains': ['psinject', 'spawnas', 'make_token', 'remote-exec', 'rev2self', 'dcsync', 'logonpasswords', 'execute-assembly', 'getsystem']}, 'condition': 'all of selection_*'}",high,['T1059']
4f154fb6-27d1-4813-a759-78b93e0b9c48,"{'selection_img': [{'OriginalFileName': 'Cmd.Exe'}, {'Image|endswith': '\\cmd.exe'}], 'selection_cli': {'CommandLine|contains': ['Invoke-UserHunter', 'Invoke-ShareFinder', 'Invoke-Kerberoast', 'Invoke-SMBAutoBrute', 'Invoke-Nightmare', 'zerologon', 'av_query']}, 'condition': 'all of selection_*'}",high,['T1059']
ae9c6a7c-9521-42a6-915e-5aaa8689d529,"{'selection_rundll': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}, {'CommandLine|contains': ['rundll32.exe', 'rundll32 ']}], 'selection_params': {'CommandLine|contains': '.dll', 'CommandLine|endswith': [' StartW', ',StartW']}, 'condition': 'all of selection*'}",high,['T1218']
f35c5d71-b489-4e22-a115-f003df287317,"{'selection_generic_1': {'CommandLine|endswith': 'cmd.exe /C whoami', 'ParentImage|startswith': 'C:\\Temp\\'}, 'selection_generic_2': {'ParentImage|endswith': ['\\runonce.exe', '\\dllhost.exe'], 'CommandLine|contains|all': ['cmd.exe /c echo', '> \\\\\\\\.\\\\pipe']}, 'selection_conhost_1': {'ParentCommandLine|contains|all': ['cmd.exe /C echo', ' > \\\\\\\\.\\\\pipe'], 'CommandLine|endswith': 'conhost.exe 0xffffffff -ForceV1'}, 'selection_conhost_2': {'ParentCommandLine|endswith': '/C whoami', 'CommandLine|endswith': 'conhost.exe 0xffffffff -ForceV1'}, 'condition': '1 of selection_*'}",high,['T1059']
e8d34729-86a4-4140-adfd-0a29c2106307,"{'selection_loader_img': {'Image|endswith': '\\CoercedPotato.exe'}, 'selection_params': {'CommandLine|contains': ' --exploitId '}, 'selection_loader_imphash': [{'Imphash': ['a75d7669db6b2e107a44c4057ff7f7d6', 'f91624350e2c678c5dcbe5e1f24e22c9', '14c81850a079a87e83d50ca41c709a15']}, {'Hashes|contains': ['IMPHASH=A75D7669DB6B2E107A44C4057FF7F7D6', 'IMPHASH=F91624350E2C678C5DCBE5E1F24E22C9', 'IMPHASH=14C81850A079A87E83D50CA41C709A15']}], 'condition': '1 of selection_*'}",high,['T1055']
c260b6db-48ba-4b4a-a76f-2f67644e99d2,"{'selection_1': {'CommandLine|contains|all': ['-Sta', '-Nop', '-Window', 'Hidden'], 'CommandLine|contains': ['-Command', '-EncodedCommand']}, 'selection_2': {'CommandLine|contains': ['sv o (New-Object IO.MemorySteam);sv d ', 'mshta file.hta', 'GruntHTTP', '-EncodedCommand cwB2ACAAbwAgA']}, 'condition': '1 of selection_*'}",high,"['T1059', 'T1564']"
